Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Totales;Ambientes;Dormitorios;Baños;URL;Bajo_Precio;Cocheras;Etiqueta_Destacado;Porcentaje_Rebaja
zonaprop;palermo;Departamento;"Excelente depto de un ambiente dividido al frente con balcon sobre la peatonal del boulevard charcas republica dominicana. El depto cuenta con un hall de entrada, un living comedor de 3X3, un dormitorio de 3X2, 50, cocina con anafe electrico de 2, 20X1, 10, baño completo Y balcon al frente. El depto está excelente, con sus pisos de ceramicos A estrenar. Ubicado sobre una de las calles mas lindas de alto palermo, la peatonal de boulevard, con muchos locales comerciales, gastronomicos, etc, A dos cuadras de avenida santa fe, subte linea ""D"", colectivos, shopping alto palermo Y gran variedad de supermercados. ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede. requerir a los propietarios será el equivalente al cuatro con quince centésimos por. ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a. los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría. de informes"". -";620000;200000;República Dominicana 3392;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-republica-dominicana-y-bulnes-un-ambiente-dividio-57648240.html?n_src=Listado&n_pg=3&n_pos=22;False;;;
zonaprop;palermo;Departamento;"Divino Duplex de 1 dormitorio con living en doble altura! En la planta baja se escuentra la cocina incorporada con horno a gas, espacio para lavarropas bajomesada y Spar. Living en doble altura con muy buenos ventanales y escalera que lleva a planta alta. Balcon al frente. En la planta Alta balconeando sobre el living se encuentra el dormitorio, con doble placard y baño completo. Equipo de aa. Tiene un espacio para escritorio o lugar de trabajo, super canchero, ganado sobre el living que permite poner un escritorio o un lugar de estar. Calefaccion por radiadores. Edificio Apto Profesional con laundry ubicado en pleno corazon de Cañitas, rodeado de bares y areas comerciales. A 1 cuadra del boulevard Chenaut. Orwel Proyectos Ver datos en nuestras redes! &quot;Las medidas, superficies y expensas consignadas en la presente son aproximadas; y al solo efecto orientativo. Los datos definitivos son los que surgirán del titulo de la propiedad y de los comprobantes respaldatorios. &quot;&quot;Para los casos de alquiler de vivienda, el monto maximo de comision que se le puede requerir a los propietarios sera el equivalente al cuatro con quince centesimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas fisicas comisiones inmobiliarias y gastos de gestoria de informes&quot;. La propiedad cuenta con Accesibilidad para personas con movilidad reducidaci: 905 / 4955cmcpsi: 7264";800000;460000;Ortega y Gasset al 1800;47;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-duplex-2-ambientes-en-las-canitas-excelente-58338080.html?n_src=Listado&n_pills=Laundry&n_pg=3&n_pos=23;False;;;
zonaprop;palermo;Departamento;"Cómodo departamento de 2 Ambientes con Balcón al Frente - muy luminoso. Amplio Living Comedor, Cocina con Office y Lavadero Independiente. Dormitorio con Placard. Pisos de Parquet con Losa Radiante. Agua Caliente a través de Calefón. Contrato de Locación de 24 Meses. Valor del 1er. Trimestre $ 600. 000. - Valor del Depósito: $ 600. 000. - Indexación Trimestral por icl (Índice de Contratos de Locación informado por bcra) ley 5859 - art. 5 ""Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato"".";600000;210000;Uriarte 1216;48;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-dpto.-2-ambientes-con-balcon-al-frente-muy-luminoso-57133548.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=24;False;;;
zonaprop;palermo;Departamento;Excelente departamento en gran ubicacion. Accesibilidad Y conectividad. Shoppings, subte av santa fe, omnibus, colegios etc. A metros iglesia de guadalupe Y plaza guemes. Balcon. Cormitorio con placard. Muy buena cocina con lavadero incorporado.;700000;190000;Paraguay 3827;42;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-palermo-2-ambientes-frente-balcon-apto-luminoso-57921174.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=25;False;;;
zonaprop;palermo;Departamento;Excelente departamento de 2 ambientes, al frente, con balcón y una superficie total de 61 m². Ambientes amplios, muy luminosos y de cómoda distribución. Ubicado a solo 1 cuadra de Plaza Las Heras, a 2 cuadras del Jardín Botánico, y próximo a Av. Coronel Díaz, Av. Santa Fe y Av. Del Libertador, con excelente conectividad y cercanía a comercios y espacios verdes. Ideal para vivir en una de las mejores zonas de Palermo. Eduardo Casasnovas Matrícula cucicba 6952, cmcpsi 5870 Teléfonos de contacto Ver datos Ver datos. Todas las propiedades que figuran en esta publicación se encuentran a cargo del profesional matriculado Eduardo Casasnovas, Matrícula cucicba 6952, cmcpsi 5870 por lo tanto la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él. En cumplimiento de la Ley 10. 973 de la Provincia de Buenos Aires, Ley Nacional 25. 028, Ley Nacional 20. 266, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los asesores o agentes no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del martillero y corredor colegiado, cuyos datos se exhiben en el nombre de la inmobiliaria. Ley 5115: excepto que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Venta sujeta a la obtención del coti por parte del propietario. Las medidas son aproximadas, las reales surgen del título o plano de mensura. Las reservas se toman exclusivamente en la inmobiliaria con el matriculado cucicba 6952, cmcpsi 5870;790000;170000;Avenida Las Heras 3786;61;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-en-palermo-amplio-2-ambientes-al-frente-con-57909269.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=26;False;;;
zonaprop;palermo;Departamento;El departamento posee un amplio ambiente principal, con balcon francés y una kitchenette. En el pasillo cuenta con unos amplios placares de piso a techo con bauleras, el mismo permite la entrada al dormitorio y al baño completo. Estado impecable. Muy luminoso con vista abierta. - El edificio cuenta con pileta y solarium en la terraza, ammenities que son completementados con una hermosa vista de la plaza Armenia y del rio, que tambien puede verse desde las ventanas de la unidad. Apto profesional. oferta provista por topinmobiliario. com - codigo: ofa936;800000;280000;Av. del Libertador 2600;50;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-barrio-parque-capital-58072342.html?n_src=Listado&n_pills=Pileta&n_pg=3&n_pos=27;True;;;18%
zonaprop;palermo;Departamento;Hermoso dos ambientes, 2º piso al contrafrente con balcón, muy luminoso, apto profesionalEl departamento cuenta con living comedor, cocina integrada, baño completo, hall con placard y 2 split f/c. Edificio con laundry, terraza y parrilla en común. Bonpland al 2400, entre calles Charcas y Av. Santa Fe. Cercanía con Metrobus, (Juan B. Justo y Santa Fe) y Pacífico. Condiciones: Contrato por 2 años con ajuste cuatrimestral por icl o ipc. 1 Mes de adelantoDepósito u$s 600. -Demostrar ingresos con recibo de sueldo que duplique alquiler. (no se acepta monotributo, jubilación, pensión.) Garantía propietaria familiar o de vinculo comprobable con documentación. (No seguro de caución).;800000;180000;Bonpland al 2400;38;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-2-ambientes-contrafrente-balcon-apto-58266629.html?n_src=Listado&n_pills=Parrilla&n_pg=3&n_pos=28;False;;;
zonaprop;palermo;Departamento;2 ambientes con vista abierta - corazón de palermo soho. Ubicado en Pasaje Santa Rosa, a metros de plaza serrano. Una ubicación inigualable en el epicentro del diseño, el Street Art y la mejor gastronomía de la ciudad. Entorno joven, artístico y con una identidad urbana única. Construcción de gran porte con entrada por el pintoresco pasaje. 6to piso al frente. Máxima luminosidad y vista abierta (construcciones bajas enfrente). Todos los ambientes (Living Comedor, Dormitorio y Cocina) al frente. Dormitorio con placard. Cocina independiente muy amplia, con salida a un balcón/lavadero. Baño completo. oferta provista por topinmobiliario. com - codigo: ddm2438;625000;135000;Pasaje Santa Rosa 5000;32;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-palermo-soho-capital-58132944.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=29;False;;;
zonaprop;palermo;Departamento;Excelente 2 ambientes con balcón al frente en ubicación privilegiadaCómodo departamento de 2 ambientes con balcón al frente, muy luminoso y con excelente distribución. Cuenta con pisos de maderaCocina integrada con muebles completosBaño completo Aire acondicionado en el dormitorio. Ubicado en una zona inmejorable, con excelentes accesos y cercanía a comercios, transporte y servicios. Acepta gatoContrato por 2 añosAjuste cada 4 meses por ipc (indice precios al consumidor) Garantia propietario y/o Seguro de caución1 mes Adelanto1 mes de deposito en pesos. Bienvende amelia claro maria fernanda fernandez claro cucicba 3235* Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Los gastos expresados (expensas, abl, Aysa, entre otros) se refieren a la última información recabada y podrán ser revisados y confirmados a solicitud del interesado ante cualquier negociación **no Accesible personas con movilidad reducida (ley 5115) *;500000;210000;Santa Maria de Oro al 2500;34;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-al-frente-palermo-58226720.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=30;False;;;
zonaprop;palermo;PH;Corredor Responsable: Ariel Champanier cucicba 4330 / Andrea Berré cmcpsi 6763- Contacto: Cristhian Brittes. alquiler departamento 2 ambientes al frente en palermo. Departamento de 2 ambientes en buen estado, ubicado en Av. Coronel Niceto Vega 5725, primer piso por escalera, en el barrio de Palermo, dentro del Distrito Audiovisual, una de las zonas con mayor crecimiento y demanda de la Ciudad de Buenos Aires. La unidad cuenta con 36, 19 m² cubiertos, destacándose por su muy buena luminosidad natural y ventilación, ya que todos sus ambientes ventilan al frente sobre Av. Niceto Vega, con orientación noroeste. Medidas por ambiente. Hall de entrada: 2, 78 x 1, 90 → 5, 28 m² Living-comedor: 5, 63 x 2, 34 → 13, 17 m² Cocina: 2, 40 x 1, 86 → 4, 46 m² Dormitorio: 3, 34 x 2, 21 → 7, 38 m² Baño: 2, 28 x 1, 62 → 3, 69 m² El living-comedor es amplio, cómodo y funcional, con una distribución que permite un excelente aprovechamiento del espacio y buena circulación. La cocina integrada se presenta en correcto estado, con muebles bajo mesada y alacenas, y una barra desayunadora que aporta funcionalidad y delimita el ambiente de manera práctica. El dormitorio es independiente, cuenta con placard empotrado y equipo de aire acondicionado, ofreciendo un espacio confortable y bien aprovechado. El baño es completo, con bañera y ventana de ventilación natural, lo que garantiza buena iluminación y aireación. El edificio es de baja altura, con pocas unidades funcionales, brindando un entorno tranquilo y de fácil acceso. En cuanto a su ubicación, se encuentra estratégicamente situado sobre una de las arterias principales de Palermo, con excelente conectividad y cercanía a múltiples medios de transporte: Múltiples líneas de colectivos: 34, 39, 93, 108, 111, 140, 151, 166 y 168, con rápida conexión a distintos puntos de la ciudad. La zona cuenta con una amplia oferta de comercios de cercanía, supermercados, farmacias, bancos y centros educativos, además de una destacada propuesta gastronómica y cultural, propia del entorno de Palermo. Asimismo, se encuentra próximo a espacios verdes y áreas recreativas, ideales para actividades al aire libre, y cercano a centros de salud y dependencias policiales, aportando mayor tranquilidad al entorno. Una propiedad funcional, luminosa y bien ubicada, ideal para vivienda, en uno de los barrios más buscados de la Ciudad de Buenos Aires. Rau S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau S. R. L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.;750000;20000;Coronel Niceto Vega 5700;36;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclphin-alquiler-departamento-al-frente-en-palermo-58347308.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=1;False;;;
zonaprop;palermo;PH;A hermoso tipo casa 2 ambientes con patio muy luminoso son 57 M2 propios muy bajas expensas Y comoda ubicacion scalabrini ortiz al 900 informes Ver datos omercializa Migliorisi de Corrientes 5500 srl Profesional responsable Diego F Migliorisi cpi263. B5143 Se deja constancia que las caracteristicas, medidas, expensas y superficies consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. . Publicado por Migliorisi Villa Crespo a traves de Inmomap;790000;;SCALABRINI ORTIZ RAUL 900;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclphin-depto.-tipo-casa-de-2-ambientes-en-alquiler-en-palermo-57766540.html?n_src=Listado&n_pg=1&n_pos=2;False;;;
zonaprop;parque-chas;Departamento;Corredor Responsable: Diego José Muiños cmcpsi 5352/ Cristian Javier Alonso cucicba 6252- Contacto: Vanina Agudo. departamento 2 ambientes en alquiler parque chas capital federal. Departamento de 38 m² ubicado en zona residencial de Parque Chas, sobre calle Arismendi. Propiedad moderna construida en 2017, distribuida estratégicamente en dos ambientes con excelente aprovechamiento del espacio. Características principales: departamento de frente con orientación norte, apto profesional, permite mascotas y habilitado para uso turístico. Cuenta con una superficie total de 38 m², de los cuales 33 m² son cubiertos y 5 m² semicubiertos. Distribución interior con baño completo equipado con bañera y bidet, cocina funcional y una habitación con placard. Dispone de balcón y terraza, ofreciendo espacios exteriores para disfrute y conexión con el entorno. El edificio presenta amenities de alto valor: pileta, solarium, ascensor con portón automático. Servicios completos de electricidad, agua, gas, internet, telefonía y televisión por cable/satelital. Ubicación estratégica a una cuadra de Avenida de Los Incas, con múltiples opciones de transporte público: líneas de colectivo 71, 80, 87, 90, 93, 108, 111, 113, 123, 127, 133, 140 y 176. Estación de subte Los Incas (Línea B) en proximidad inmediata. Zona verde, tranquila y altamente conectada. Ideal para profesionales que valoran comodidad y funcionalidad. Requisitos de alquiler: mes de adelanto, mes de depósito y seguro de caución. Rau S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau S. R. L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble es accesible para personas con discapacidades físicas.;650000;195000;Arismendi 2400;38;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-nuevo-con-balcon-a-la-calle-58254491.html?n_src=Listado&n_pills=Terraza&n_pg=1&n_pos=1;False;;;
zonaprop;parque-chas;Departamento;"Alquiler departamento 2 ambientes con balcon, piscina, sum, parrilla en parque chasliving-comedor con salida a balcón; cocina con muebles completos y barra desayunadora; dormitorio con placard empotrado con puerta espejada; baño completo. Aire Acondicionado en ambos ambientes. Muy luminosoAmenities: * sum* parrilla* piscinacontrato por 2 años con incremento trimestral por ipc. Solo acepta un gato (no acepta perro) Garantia seguro de caucion (Finaer, Garantias ya, Garantina) 1. Las medidas indicadas son aproximadas y al solo efecto orientativo, las medidas reales surgirán del título de propiedad respectivo. 2. El precio del inmueble puede ser modificado sin previo aviso. 3. Fotos de carácter no contractual.";750000;160000;Andonaegui al 1200;53;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-con-balcon-piscina-58128480.html?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=2;False;;;
zonaprop;parque-chas;Departamento;"Alquiler de Departamento en Parque Chas, Capital Federal. -A una cuadra del subte linea B estacion ""de los incas- pque. Chas"" - cercaníacon varias avenidas entre ella (av. Combatientes de malvinas, av. Triunvirato Y av. De los incas) - A cuadras de 2 espacios verdes dentro de parque chas. -comodo departamento 2 ambientes - la unidad se encuentra en segundo piso al lateral con un balcónestilofrancés - ideal ""uso profesional"" -ingreso A estar comedor de 2. 70 x 4. 60, con piso de parquet, cuenta con aire acondicionado Y ventilador de techo, pantalla electrica de calefaccion- cocina separada de 1. 50 x 3. 90 con alacena Y doble mesada, también tiene un espacio lavadero con conexion para lavarropas - amplio dormitorio de 2. 70 x 3. 00 con piso de parquet, placard empotrado de grandes dimensiones Y ventilador de techo- baño completo con bañera. -espacio de terraza para colgar ropa en el ultimo piso. -plazo del contrato 2 años - ajuste trimestral por ipc - seguro de caucion finaer o garantia propietaria de caba (familiar directo) - recibo de sueldo - contratacion de seguro contra incendios Y responsabilidad civil. -las medidas son aproximadas, las mismas tienen un fin meramente informativo, las definitivas son las que surgen de la escritura- -la descripción del inmueble, servicios Y medidas pueden no ajustarse A sus características Y medidas reales yo actuales- Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Matrícula cucicba nº 5397 xintel(cds-cds-347)";550000;115000;Torrent 1300. Entre Av. Los Incas y Arismendi;39;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes.-torrent-al-1300-58234002.html?n_src=Listado&n_pills=Terraza&n_pg=1&n_pos=3;False;;;
zonaprop;parque-chas;Departamento;Alquiler dos ambientes expensas incluidas!! Requisitos: 1 mes de adelanto. 1 mes de deposito. Demostracion de ingresos. Garantia propietaria caba o finaer. 2 años de contrato. Aumento trimestral por indice ipc. Acepta mascota pequeña. Este encantador departamento en alquiler se encuentra en la Avenida de los Constituyentes, en el corazón de Agronomía, Capital Federal. Con una superficie total de 38 m², de los cuales 35 m² son cubiertos y 3 m² descubiertos, este inmueble ofrece un espacio acogedor y funcional ideal para quienes buscan comodidad y estilo en un entorno urbano. Su disposición interna garantiza privacidad y tranquilidad, mientras que su orientación sur permite la entrada de luz natural durante gran parte del día. El departamento cuenta con 2 ambientes bien distribuidos, que incluyen un dormitorio y un baño, además de un agradable balcón que invita a disfrutar del aire fresco. Entre las características destacadas se encuentran el aire acondicionado, que asegura un ambiente confortable, y la conexión para lavarropas, que aporta mayor practicidad a la vida cotidiana. También dispone de agua corriente, teléfono, luz y ascensor, lo que lo convierte en una opción accesible y cómoda para los inquilinos. Con una antigüedad de 8 años, este inmueble se presenta en óptimas condiciones, ideal para quienes buscan un hogar sin complicaciones. Es importante señalar que no se ofrece cochera y el departamento no es apto para uso profesional. Este espacio representa una excelente oportunidad para vivir en una de las zonas más tranquilas y agradables de la ciudad, a un precio de ar$700. 000.;700000;;Avenida de los Constituyentes 3219;38;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-av-de-los-constituyentes-3219-7-a-57422466.html?n_src=Listado&n_pills=Permite+mascotas&n_pg=1&n_pos=4;False;;;
zonaprop;parque-chas;PH;Alquiler de hermoso ph tipo casa de 2 ambientes con patio techado - entrada independiente - todo recién pintado - living comedor Y patio con pisos de mosaico granitico - dormitorio con placard Y pisos de parquet pulidos Y plastificados - artefacto Y muebles de cocina - muy buena circulación de aire - excelente ubicación - A 500 mts. De línea B de subte (estación av. De los incas) Y varias líneas de colectivo - sin expensas - contrato A 2 años con ajuste trimestral al ipc - garantía propietaria O fianza finaer O garantía ya Y demostración de ingresos de quien lo habite - no acepta mascota - posesión A partir del 1ro. De febrero de 2026- ciudad de la paz 1978. Ver datos. teléfono: 11 Ver datos. Seguínos en Instagram. @caianbelgrano. nordelta. Martillero Responsable: Juan Manuel Caian. Matrícula 4689 cpi / 6668 cmcpsi. Ley 5859 art 5°: “Se encuentra prohibido cobrar honorarios inmobiliarios y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el porcentaje estipulado de honorarios que abonan los propietarios asciende al equivalente del cuatro con quince centésimos por ciento más iva (4. 15% + iva) del valor total del respectivo contrato”;800000;;Victorica Benjamín 2800;66;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/alclphin-departamento-ph-en-alquiler-en-parque-chas-capital-58079640.html?n_src=Listado&n_pg=1&n_pos=1;False;;;
zonaprop;parque-chas;PH;Contactarse por whatsapp. ph con Parrilla. no se aceptan perros. se aceptan gatos. Entrada independiente. Ubicado en el barrio de Agronomía-Parque Chas. Es un 3 ambientes en 2 plantas. Al ingresar, en la Planta Baja hay un espacio de Cocina-Comedor-Baño completo. Al subir la escalera hay una sala de estar con baño completo, dormitorio y terraza con parrilla. Cuenta con Aire Acondicionado. requisitos. Mes de depósito. Mes de Adelanto. Seguro de Caución/ Garantia caba;750000;;Comuna 15;60;3;1;2;https://www.zonaprop.com.ar/propiedades/clasificado/alclphpa-ph-con-parrilla-58301370.html?n_src=Listado&n_pills=Terraza&n_pg=1&n_pos=2;False;;;
zonaprop;recoleta;Departamento;"2 Ambientes en Inmejorable Ubicación de Recoleta (cercano a Av. Santa Fé, Av. Las Heras, Subte D, Líneas de Colectivos, Universidades, Clínicas, Centro Comercial, etc.). Muy Buen Estado. 2º Piso Contrafrente Interno. Cocina separada. Balcón. Instalación para lavarropas. Placard. Aire acondicionado frío/calor. Cocina a gas. Piso Flotante Nuevo. Los requisitos son: Ingresos demostrables y garante con propiedad en caba. De familiar directo o seguro de caución. Plazo 2 años con ajuste trimestral por ipc. Comunicarse por whatsapp al Ver datos. Corredor Inmobiliario: Roberto Daniel Gruman - Matrícula cucicba. Nº6097. ""Accesible"" de acuerdo a la Ley 5115. ley 5859 – Art. 5. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas.";600000;165000;Austria 2225;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-inmejorable-ubicacion-muy-buen-estado-57907246.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=1;False;;Super destacado;
zonaprop;recoleta;Departamento;Departamento 2 ambientes en el 6to piso. Cuenta cocina independiente y baño completo. Lavadero con conexión para lavarropas. Superficie aproximada de 52 m². Luminoso, con pisos de parquet plastificados. El dormitorio cuenta con placares. Edificio de construcción tradicional. Balcón al frente. Expensas aproximadas de $280. 000. Ubicado en Agüero y Córdoba. Excelente ubicación. Cercania todo tipo de negocio comercial, entre medio de las lineas b y d de subte. Zona estratégica. Próximo a variedad de comercios y servicios y shopping Abasto. Aire acondicionado en el living. Se alquila con los muebles que figuran en las fotos. Condiciones: -contrato A 2 años con actualizacion trimestral por ipc. -demostracion de ingresos. -garantia propietaria en C. A. B. A. O seguro de caución. -mes por adelantado. -mes de depósito dolarizado. No apto mascotas. Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Nicolas lopez magnolio cucicba 8. 204;650000;280000;Agüero 1023;52;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-recoleta-58217906.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=2;False;;Super destacado;
zonaprop;recoleta;Departamento;Impecable 2 ambientes en excelente ubicacionliving Comedor con Balcón Francés con vista a la Plaza Vicente LopezDormitorio con Placard -- Cocina y Baño Completo. Lacroze propiedades de Alejandro Jorge Silberman. Matricula 1593 cucicba. La propiedad no posee accesibilidad con movilidad reducida salvo que en la publicación se indique lo contrario.;600000;160000;Las Heras al 1600;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-en-recoleta-56953606.html?n_src=Listado&n_pg=1&n_pos=3;False;;Super destacado;
zonaprop;recoleta;Departamento;"Departamento Superluminoso de 2 Ambientes en Excelente Ubicación de Barrio Norte: Pueyrredón entre Peña y Pacheco de Melo. Cocina y Baño Completos. Pequeño Balcón con Pileta de Lavar. Amplio Placard en Dormitorio y Placard de Refuerzo en Hall de Distribución. Pisos de Parquet. Impecable Estado General. Vigilancia. A Un Paso de Múltiples Líneas de Colectivo y a Cuadra y Media de Subte Línea H. ley 5859 art. 4 Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes&quot;. Ley 5115: Accesible. José María Alvarez Insúa Matrícula No 965 cucicba / José María Alvarez Insúa Matrícula No 966 cucicba / Juan Ignacio Alvarez Insúa Matrícula No 5171 cucicba. Aviso legal que conste: Que las descripciones -Medidas -Superficies Antiguedad -M2. -Valores de Impuestos Servicios Expensas indicados - &quot;Son aproximados y sujetos a verificación y/o ajuste sin previo aviso&quot; - Fotos Vídeos, planos de carácter no contractual -. Todos los datos fueron proporcionados por la parte propietaria y pueden no estar actualizados y/o tener inexactitudes y discordancias con títulos o reglamentos. La parte interesada debe realizar previas verificaciones antes del momento de realizar la operación, requiriendo por si o sus profesionales la verificación de la documentación que corresponda. - Datos de contacto: Local Larrea 1443. Teléfono Ver datos.";550000;150000;Pueyrredón al 1900;32;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-en-recoleta-57804279.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=4;False;;Super destacado;
